text,label
"මට මතක් වෙන්නේ """" අප්පා කල දේ නොකොළොත් ඒකා නොට්ටිගේ පුතා''' කියන කියමනයි. ජේම්ස් ගේ තාත්තා ""කෙරී පැකර්"" ඕස්ට්‍රේලියාවේ ඉන්න අනික් කෝටිපති පවූල වන මර්ඩොක් පව්ලේ කෙනෙකුගෙන් හොඳටම ගුටි කැවා. එයාගෙත් තාත්තා වන ""සර් ෆ්‍රෑන්ක් පැකර්"" අශ්ව රේස් එකකදී ප්‍රසිද්ධියේ ගුටි ඇන ගත්තා. මේක ඒගොල්ලන්ගේ පව්ලේ සම්ප්‍රදායක් කියලා තමා කියන්නේ.",disgust
දැන් ඉතින් ඊළඟට මොනවා වෙයිද දන්නෙ නැහැ,fear
අපියි කියලා මොනවා කරන්නද?,sadness
"එතකොට සෞදි, ඉරාන වල පන්සල් හදන්න දෙනවද?",anger
"මේ රට කිසිම ආගමික ප්‍රශ්නයක් තිබු රටක් නොවෙයි,මේ මෑතක ඉදලා මොකද මේ වෙලා තියෙන්නේ",surprise
අනේ මන්ද එයත් වැරදි නැ.. මොනවද මේ වෙන්න යන්නේ..????,surprise
ඇහුවට තරහ ගන්න කාරී නැහැ කව්රුවත්. ලංකාවට දැන් මොකද වෙලා තියෙන්නේ.,surprise
මේක අපේ රට. කෑලි වලට කඩන්න ඉඩ දෙන්නේ නැහැ.,anger
මේ ඔක්කොටම මුල ආණ්ඩුව .,anger
අපිට අපේ ජාතිය ගැන කතාකරන්න බැරිද ?,surprise
නිසර්ට ඕනෑ නම් හොඳ රටකට යන්නකෝ.,anger
මොනවා වෙලාද මන්දා!,surprise
ධනය නැති පන්සල් කොච්චර තියනවද? බුදුහාමුදුරුවෝ අනික් ආගම වල අයට ගහන්න කියලා තියනවද?,surprise
බලන්න අවට තිබෙන කැළිකසල ගොඩ... ලංකාවට පිරිසිදුකම කවදා පුරුදු කරන්නද?,disgust
මේ දුම්රිය පාර දිහා බැලුවහම තේරෙනවා අපේ රටේ මිනිස්සුන්ගේ තිබෙන වැඩපිළිවෙල කොහොමද කියලා. තවත් මොනවා කියන්නද?,disgust
මම හිතන විදිහට ලංකාවේ කාර්යාල වල සේවකයන්ගේ අකාර්යක්ෂමතාවය නිසා අපි මොනතරම් රස්තියාදු වෙලා තිබෙනවද? මේ කාර්යාල සේවකයන් තව තවත් රස්තියාදු වෙද්දී ඒ බව හොඳින්ම ඔවුන්ටත් වැටහෙයි,disgust
සමහර දුම්රිය ස්ථාන වල සිටින නිලධාරීන් තම රාජකීය අකුරටම ඉටු කරන බව ඉහත රූපයේ මාර්ගයේ තිබෙන කසළ දුටුවිට අවබෝධ කරගැනීමට පුළුවන්,disgust
මඟී ප්‍රවාහනය අත්‍යවශ්‍ය සේවයක්. තම තමන්ට ඕනෑ විදිහට දිගින් දිගට දුම්රිය ගමන් අඩපණ කිරීම ජාතික වගකීම මඟහැරීමක්. පසුගිය දිනවල සිදුවීම් දෙස බලනවිට නොසැළකිළිමත්කම නිසා සිදු වූ බරපතල හානි මහජනතාවගේ මුදල් විනාශ කිරීමක්. මගේ මවුබිම කියන හැඟීම හැම කෙනෙකු ළඟම ඇති වන්නේ නම් මේ රට ඉදිරියට ගෙන යෑම අපහසු කාර්යයක් නොවේ.,anger
"නිමාලි, ඔය කසළ එකක්වත් දුම්රිය දෙපාර්තමේන්කුව දාපු ඒවා නොවේ. කෝච්ච්යේ යන එන අපි එයාලා වගේ සාමාන්‍ය අහිංසක අවංක මිනිස්සු දාපුවා තමයි.",disgust
මේ ලංකාව කවදාවත් හදන්න නම් පුළුවන්කමක් වෙයිද?,sadness
ආයෙමත් ගුටි කන්න තමයි වෙන්නේ.,fear
මේ ගොල්ලන්ට ප්‍රේමදාස යුගය මතක් කර දුන්නා නම් හරි.,anger
ප්‍රේමදාස යුගය මතක් කර දුන්නා නම් මෙහෙම කරන එකක් නැහැ,anger
දුම්රිය බංකොලොත් කිරීම සඳහා සියලු දෙනාම බස් වලින් ගමන් කරන්න.,anger
අපි කළ ලොකුම මෝඩකම කළේ 1948 වසරේ නිදහස ලැබුණ දා කියලා මට හිතෙනවා,sadness
දුම්රියේ යන්නෝ කරන්නෙත් ජනතාව අපහසුවට පත් කිරීමයි. දවසින් දවස රට අගාධයට!,sadness
මම මේවා දකිනකොට අතිශයින්ම කණගාටු වෙනවා මම උපන් රට ගැන. මේක කවදාවත් දියුණු කරන්න මේ රටේ මිනිස්සු ඉඩදෙන්නේ නැහැ. නමුත් මම සතුටින් ඉන්නවා ඇමෙරිකාවේ ජීවත්වෙන නිසා,sadness
කොහොමද වැඩේ? පේනවා නේද අලියගේ තරම?,fear
අලි එක්ක සෙල්ලම් නැහැ ළමයෝ. කුලප්පු වෙන වෙලාව කියන්න බැහැ.මේ දිනවල අලි දඟලනවා වැඩියි.අලි පැටවු හොරකම් ආරංචි වෙලාද?,fear
"දැන්,දැන්, අලි කුලප්පු වෙනවා වැඩියිනේ. මොකද දන්නේ නැහැ.",surprise
ආගම් වල නාමයෙන් අහිංසක සන්තුන්ට වද දෙන එක අනුමත කරන්න බැහැ.,disgust
අර පොලිස් නිලධාරින් දුවන්න බලාගෙන ඉන්නේ මොක ද අලියෙක් කුලප්පු වෙලා ද ?,surprise
අලි කුලප්පු වෙන්නේ දැන් වැව්රුකන්නල ඇත් ගොව්වා බීල ද හිටියේ.,anger
ආණ්ඩුව කරන පිස්සු වැඩ වලට දැන් අලිත් පිස්සු නටනවා.,anger
සාමාන්‍යයෙන් අපේ රටේ නිතරම කුලප්පු වෙන කොට්ඨාශ දෙකක් ඉන්නවා. එකක් අලි. අනෙක දේශපාලකයෝ.!,disgust
ඉඳලා හිටලා කුලප්පු වෙන අලි විතරයි පෙරහරේ යන්න හරි බේරිලා ඉන්නේ. යන්තම් හරි හීලෑ බවක් පෙන්නුවොත් හෙටම ගිහිල්ල ලඟදි ඉඳලා වලව්වේ හාමුලා වෙන්න දඟලන බලවතෙකුගේ ගෙදරට ගාල් වෙන්න වෙන බව අලිත් දන්නවා.,disgust
